# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,46354,T003,18020,19020,8,8,0,true,true
uleef,M02@utah.edu,36025,1201,46354,T009,10500,13000,20,20,0,true,true
uleef,M03@utah.edu,36026,1201,46354,T000,16300,17800,12,12,0,true,true
uleef,M04@utah.edu,36027,1201,46354,T008,4580,8955,35,35,0,true,true
uleef,M05@utah.edu,36028,1201,46354,T006,16300,17800,12,12,0,true,true
uleef,M06@utah.edu,36029,1201,46354,T007,10500,13000,20,20,0,true,true
uleef,M07@utah.edu,36030,1201,46354,T005,16040,16790,6,6,0,true,true
uleef,M08@utah.edu,36031,1201,46354,T002,14960,16835,15,15,0,true,true
uleef,M09@utah.edu,36032,1201,46354,T004,10500,13000,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,46354,T010,16300,17800,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,46354,T011,10500,13000,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,46354,T001,16300,17800,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
