"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2146","STOCK_2146__initial","STOCK_2146__shorts","STOCK_2146__buy","STOCK_2146__sell"
"uleef","M01@utah.edu",36024,1201,46367,"T003",10560,26700,64,23,0,"true","true"
"uleef","M02@utah.edu",36025,1201,46367,"T009",24550,24550,0,0,0,"true","true"
"uleef","M03@utah.edu",36026,1201,46367,"T000",26220,26220,10,10,0,"true","true"
"uleef","M04@utah.edu",36027,1201,46367,"T008",37105,37105,0,0,0,"true","true"
"uleef","M05@utah.edu",36028,1201,46367,"T006",27280,27280,17,17,0,"true","true"
"uleef","M06@utah.edu",36029,1201,46367,"T007",35555,30615,0,13,0,"true","true"
"uleef","M07@utah.edu",36030,1201,46367,"T005",20950,19350,3,7,0,"true","true"
"uleef","M08@utah.edu",36031,1201,46367,"T002",36980,27380,34,58,0,"true","true"
"uleef","M09@utah.edu",36032,1201,46367,"T004",28000,28000,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1201,46367,"T010",26800,26800,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1201,46367,"T011",28000,28000,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1201,46367,"T001",26800,26800,12,12,0,"true","true"
