"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2146","STOCK_2146__initial","STOCK_2146__shorts","STOCK_2146__buy","STOCK_2146__sell"
"uleef","M01@utah.edu",36024,1201,46362,"T003",18345,19425,22,19,0,"true","true"
"uleef","M02@utah.edu",36025,1201,46362,"T009",24550,24550,0,0,0,"true","true"
"uleef","M03@utah.edu",36026,1201,46362,"T000",22470,22470,10,10,0,"true","true"
"uleef","M04@utah.edu",36027,1201,46362,"T008",34035,29265,7,21,0,"true","true"
"uleef","M05@utah.edu",36028,1201,46362,"T006",20160,22680,18,10,0,"true","true"
"uleef","M06@utah.edu",36029,1201,46362,"T007",18640,18640,23,23,0,"true","true"
"uleef","M07@utah.edu",36030,1201,46362,"T005",13770,13770,13,13,0,"true","true"
"uleef","M08@utah.edu",36031,1201,46362,"T002",19230,20400,35,32,0,"true","true"
"uleef","M09@utah.edu",36032,1201,46362,"T004",20500,20500,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1201,46362,"T010",22300,22300,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1201,46362,"T011",20500,20500,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1201,46362,"T001",22300,22300,12,12,0,"true","true"
