# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,46359,T003,18220,20095,15,15,0,true,true
uleef,M02@utah.edu,36025,1201,46359,T009,18400,19650,10,10,0,true,true
uleef,M03@utah.edu,36026,1201,46359,T000,20720,21970,10,10,0,true,true
uleef,M04@utah.edu,36027,1201,46359,T008,20340,24215,31,31,0,true,true
uleef,M05@utah.edu,36028,1201,46359,T006,20930,22180,10,10,0,true,true
uleef,M06@utah.edu,36029,1201,46359,T007,15975,18475,20,20,0,true,true
uleef,M07@utah.edu,36030,1201,46359,T005,17740,18115,3,3,0,true,true
uleef,M08@utah.edu,36031,1201,46359,T002,16475,20100,29,29,0,true,true
uleef,M09@utah.edu,36032,1201,46359,T004,17000,19500,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,46359,T010,20200,21700,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,46359,T011,17000,19500,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,46359,T001,20200,21700,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
