"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2146","STOCK_2146__initial","STOCK_2146__shorts","STOCK_2146__buy","STOCK_2146__sell"
"uleef","M01@utah.edu",36024,1201,46364,"T003",19800,19800,23,23,0,"true","true"
"uleef","M02@utah.edu",36025,1201,46364,"T009",24550,24550,0,0,0,"true","true"
"uleef","M03@utah.edu",36026,1201,46364,"T000",23220,23220,10,10,0,"true","true"
"uleef","M04@utah.edu",36027,1201,46364,"T008",37105,37105,0,0,0,"true","true"
"uleef","M05@utah.edu",36028,1201,46364,"T006",21510,21510,18,18,0,"true","true"
"uleef","M06@utah.edu",36029,1201,46364,"T007",21290,21290,21,21,0,"true","true"
"uleef","M07@utah.edu",36030,1201,46364,"T005",15945,14745,10,13,0,"true","true"
"uleef","M08@utah.edu",36031,1201,46364,"T002",17380,18580,46,43,0,"true","true"
"uleef","M09@utah.edu",36032,1201,46364,"T004",22000,22000,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1201,46364,"T010",23200,23200,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1201,46364,"T011",22000,22000,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1201,46364,"T001",23200,23200,12,12,0,"true","true"
