# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,46353,T003,16840,17090,10,10,0,true,true
uleef,M02@utah.edu,36025,1201,46353,T009,10000,10500,20,20,0,true,true
uleef,M03@utah.edu,36026,1201,46353,T000,16000,16300,12,12,0,true,true
uleef,M04@utah.edu,36027,1201,46353,T008,6155,6880,29,29,0,true,true
uleef,M05@utah.edu,36028,1201,46353,T006,16000,16300,12,12,0,true,true
uleef,M06@utah.edu,36029,1201,46353,T007,10000,10500,20,20,0,true,true
uleef,M07@utah.edu,36030,1201,46353,T005,13440,13740,12,12,0,true,true
uleef,M08@utah.edu,36031,1201,46353,T002,15565,15890,13,13,0,true,true
uleef,M09@utah.edu,36032,1201,46353,T004,10000,10500,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,46353,T010,16000,16300,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,46353,T011,10000,10500,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,46353,T001,16000,16300,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
