"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2146","STOCK_2146__initial","STOCK_2146__shorts","STOCK_2146__buy","STOCK_2146__sell"
"uleef","M01@utah.edu",36024,1201,46366,"T003",25550,25550,23,23,0,"true","true"
"uleef","M02@utah.edu",36025,1201,46366,"T009",24550,24550,0,0,0,"true","true"
"uleef","M03@utah.edu",36026,1201,46366,"T000",25720,25720,10,10,0,"true","true"
"uleef","M04@utah.edu",36027,1201,46366,"T008",37105,37105,0,0,0,"true","true"
"uleef","M05@utah.edu",36028,1201,46366,"T006",26430,26010,17,18,0,"true","true"
"uleef","M06@utah.edu",36029,1201,46366,"T007",29965,26540,13,21,0,"true","true"
"uleef","M07@utah.edu",36030,1201,46366,"T005",19000,20275,7,4,0,"true","true"
"uleef","M08@utah.edu",36031,1201,46366,"T002",24480,27050,58,52,0,"true","true"
"uleef","M09@utah.edu",36032,1201,46366,"T004",27000,27000,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1201,46366,"T010",26200,26200,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1201,46366,"T011",27000,27000,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1201,46366,"T001",26200,26200,12,12,0,"true","true"
