# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2147,STOCK_2147__initial,STOCK_2147__shorts,STOCK_2147__buy,STOCK_2147__sell
uleef,M01@utah.edu,36024,1202,113779,T007,15580,16430,17,17,0,true,true
uleef,M02@utah.edu,36025,1202,113779,T006,19195,19445,5,5,0,true,true
uleef,M03@utah.edu,36026,1202,113779,T000,22130,22130,0,0,0,true,true
uleef,M04@utah.edu,36027,1202,113779,T010,23650,23650,0,0,0,true,true
uleef,M05@utah.edu,36028,1202,113779,T011,6725,8875,43,43,0,true,true
uleef,M06@utah.edu,36029,1202,113779,T002,14000,15000,20,20,0,true,true
uleef,M07@utah.edu,36030,1202,113779,T004,15670,16520,17,17,0,true,true
uleef,M08@utah.edu,36031,1202,113779,T003,12650,13950,26,26,0,true,true
uleef,M09@utah.edu,36032,1202,113779,T008,14000,15000,20,20,0,true,true
uleef,M10@utah.edu,36033,1202,113779,T001,18400,19000,12,12,0,true,true
uleef,M11@utah.edu,36034,1202,113779,T005,14000,15000,20,20,0,true,true
uleef,M12@utah.edu,36035,1202,113779,T009,18400,19000,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
