# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2147,STOCK_2147__initial,STOCK_2147__shorts,STOCK_2147__buy,STOCK_2147__sell
uleef,M01@utah.edu,36024,1202,113778,T007,15830,16580,15,15,0,true,true
uleef,M02@utah.edu,36025,1202,113778,T006,18395,18695,6,6,0,true,true
uleef,M03@utah.edu,36026,1202,113778,T000,22130,22130,0,0,0,true,true
uleef,M04@utah.edu,36027,1202,113778,T010,18655,19105,9,9,0,true,true
uleef,M05@utah.edu,36028,1202,113778,T011,6815,8765,39,39,0,true,true
uleef,M06@utah.edu,36029,1202,113778,T002,13000,14000,20,20,0,true,true
uleef,M07@utah.edu,36030,1202,113778,T004,12030,13130,22,22,0,true,true
uleef,M08@utah.edu,36031,1202,113778,T003,16345,17195,17,17,0,true,true
uleef,M09@utah.edu,36032,1202,113778,T008,13000,14000,20,20,0,true,true
uleef,M10@utah.edu,36033,1202,113778,T001,17800,18400,12,12,0,true,true
uleef,M11@utah.edu,36034,1202,113778,T005,13000,14000,20,20,0,true,true
uleef,M12@utah.edu,36035,1202,113778,T009,17800,18400,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
