"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2147","STOCK_2147__initial","STOCK_2147__shorts","STOCK_2147__buy","STOCK_2147__sell"
"uleef","M01@utah.edu",36024,1202,113777,"T007",17575,18585,11,9,0,"true","true"
"uleef","M02@utah.edu",36025,1202,113777,"T006",15620,14620,11,13,0,"true","true"
"uleef","M03@utah.edu",36026,1202,113777,"T000",22130,19730,0,5,0,"true","true"
"uleef","M04@utah.edu",36027,1202,113777,"T010",17370,11760,11,22,0,"true","true"
"uleef","M05@utah.edu",36028,1202,113777,"T011",9515,13575,32,24,0,"true","true"
"uleef","M06@utah.edu",36029,1202,113777,"T002",12500,12500,20,20,0,"true","true"
"uleef","M07@utah.edu",36030,1202,113777,"T004",9370,12930,26,19,0,"true","true"
"uleef","M08@utah.edu",36031,1202,113777,"T003",15920,16300,17,16,0,"true","true"
"uleef","M09@utah.edu",36032,1202,113777,"T008",12500,12500,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1202,113777,"T001",17500,17500,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1202,113777,"T005",12500,12500,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1202,113777,"T009",17500,17500,12,12,0,"true","true"
