# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2147,STOCK_2147__initial,STOCK_2147__shorts,STOCK_2147__buy,STOCK_2147__sell
uleef,M01@utah.edu,36024,1202,113789,T007,21025,22475,29,29,0,true,true
uleef,M02@utah.edu,36025,1202,113789,T006,22285,23185,18,18,0,true,true
uleef,M03@utah.edu,36026,1202,113789,T000,16615,17215,12,12,0,true,true
uleef,M04@utah.edu,36027,1202,113789,T010,20730,21530,16,16,0,true,true
uleef,M05@utah.edu,36028,1202,113789,T011,38685,41335,53,53,0,true,true
uleef,M06@utah.edu,36029,1202,113789,T002,30550,30550,0,0,0,true,true
uleef,M07@utah.edu,36030,1202,113789,T004,31700,31700,0,0,0,true,true
uleef,M08@utah.edu,36031,1202,113789,T003,34410,34410,0,0,0,true,true
uleef,M09@utah.edu,36032,1202,113789,T008,27500,28500,20,20,0,true,true
uleef,M10@utah.edu,36033,1202,113789,T001,26500,27100,12,12,0,true,true
uleef,M11@utah.edu,36034,1202,113789,T005,27500,28500,20,20,0,true,true
uleef,M12@utah.edu,36035,1202,113789,T009,26500,27100,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
