"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2147","STOCK_2147__initial","STOCK_2147__shorts","STOCK_2147__buy","STOCK_2147__sell"
"uleef","M01@utah.edu",36024,1202,113790,"T007",22775,22475,28,29,0,"true","true"
"uleef","M02@utah.edu",36025,1202,113790,"T006",17785,23185,36,18,0,"true","true"
"uleef","M03@utah.edu",36026,1202,113790,"T000",19015,17215,6,12,0,"true","true"
"uleef","M04@utah.edu",36027,1202,113790,"T010",24830,21530,5,16,0,"true","true"
"uleef","M05@utah.edu",36028,1202,113790,"T011",41335,41335,53,53,0,"true","true"
"uleef","M06@utah.edu",36029,1202,113790,"T002",30550,30550,0,0,0,"true","true"
"uleef","M07@utah.edu",36030,1202,113790,"T004",31700,31700,0,0,0,"true","true"
"uleef","M08@utah.edu",36031,1202,113790,"T003",34410,34410,0,0,0,"true","true"
"uleef","M09@utah.edu",36032,1202,113790,"T008",28500,28500,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1202,113790,"T001",27100,27100,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1202,113790,"T005",28500,28500,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1202,113790,"T009",27100,27100,12,12,0,"true","true"
