"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2147","STOCK_2147__initial","STOCK_2147__shorts","STOCK_2147__buy","STOCK_2147__sell"
"uleef","M01@utah.edu",36024,1202,113784,"T007",14900,18080,22,17,0,"true","true"
"uleef","M02@utah.edu",36025,1202,113784,"T006",16135,16785,17,16,0,"true","true"
"uleef","M03@utah.edu",36026,1202,113784,"T000",21515,21560,1,1,0,"true","true"
"uleef","M04@utah.edu",36027,1202,113784,"T010",15000,15000,15,15,0,"true","true"
"uleef","M05@utah.edu",36028,1202,113784,"T011",15675,15675,55,55,0,"true","true"
"uleef","M06@utah.edu",36029,1202,113784,"T002",23125,23125,9,9,0,"true","true"
"uleef","M07@utah.edu",36030,1202,113784,"T004",24040,22745,9,11,0,"true","true"
"uleef","M08@utah.edu",36031,1202,113784,"T003",34410,31830,0,4,0,"true","true"
"uleef","M09@utah.edu",36032,1202,113784,"T008",19500,19500,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1202,113784,"T001",21700,21700,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1202,113784,"T005",19500,19500,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1202,113784,"T009",21700,21700,12,12,0,"true","true"
