# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2147,STOCK_2147__initial,STOCK_2147__shorts,STOCK_2147__buy,STOCK_2147__sell
uleef,M01@utah.edu,36024,1202,113780,T007,20075,20075,10,10,0,true,true
uleef,M02@utah.edu,36025,1202,113780,T006,19960,19960,4,4,0,true,true
uleef,M03@utah.edu,36026,1202,113780,T000,22130,22130,0,0,0,true,true
uleef,M04@utah.edu,36027,1202,113780,T010,22620,22620,2,2,0,true,true
uleef,M05@utah.edu,36028,1202,113780,T011,5200,5200,50,50,0,true,true
uleef,M06@utah.edu,36029,1202,113780,T002,15000,15000,20,20,0,true,true
uleef,M07@utah.edu,36030,1202,113780,T004,18105,18105,14,14,0,true,true
uleef,M08@utah.edu,36031,1202,113780,T003,12910,12910,28,28,0,true,true
uleef,M09@utah.edu,36032,1202,113780,T008,15000,15000,20,20,0,true,true
uleef,M10@utah.edu,36033,1202,113780,T001,19000,19000,12,12,0,true,true
uleef,M11@utah.edu,36034,1202,113780,T005,15000,15000,20,20,0,true,true
uleef,M12@utah.edu,36035,1202,113780,T009,19000,19000,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
