# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2147,STOCK_2147__initial,STOCK_2147__shorts,STOCK_2147__buy,STOCK_2147__sell
uleef,M01@utah.edu,36024,1202,113783,T007,17230,18080,17,17,0,true,true
uleef,M02@utah.edu,36025,1202,113783,T006,15985,16785,16,16,0,true,true
uleef,M03@utah.edu,36026,1202,113783,T000,21510,21560,1,1,0,true,true
uleef,M04@utah.edu,36027,1202,113783,T010,14250,15000,15,15,0,true,true
uleef,M05@utah.edu,36028,1202,113783,T011,12925,15675,55,55,0,true,true
uleef,M06@utah.edu,36029,1202,113783,T002,22675,23125,9,9,0,true,true
uleef,M07@utah.edu,36030,1202,113783,T004,22195,22745,11,11,0,true,true
uleef,M08@utah.edu,36031,1202,113783,T003,31630,31830,4,4,0,true,true
uleef,M09@utah.edu,36032,1202,113783,T008,18500,19500,20,20,0,true,true
uleef,M10@utah.edu,36033,1202,113783,T001,21100,21700,12,12,0,true,true
uleef,M11@utah.edu,36034,1202,113783,T005,18500,19500,20,20,0,true,true
uleef,M12@utah.edu,36035,1202,113783,T009,21100,21700,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
