"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2147","STOCK_2147__initial","STOCK_2147__shorts","STOCK_2147__buy","STOCK_2147__sell"
"uleef","M01@utah.edu",36024,1202,113781,"T007",20605,20075,9,10,0,"true","true"
"uleef","M02@utah.edu",36025,1202,113781,"T006",13385,19960,16,4,0,"true","true"
"uleef","M03@utah.edu",36026,1202,113781,"T000",22140,22130,0,0,0,"true","true"
"uleef","M04@utah.edu",36027,1202,113781,"T010",23710,22620,0,2,0,"true","true"
"uleef","M05@utah.edu",36028,1202,113781,"T011",40,5200,59,50,0,"true","true"
"uleef","M06@utah.edu",36029,1202,113781,"T002",21100,15000,9,20,0,"true","true"
"uleef","M07@utah.edu",36030,1202,113781,"T004",19220,18105,12,14,0,"true","true"
"uleef","M08@utah.edu",36031,1202,113781,"T003",15800,12910,23,28,0,"true","true"
"uleef","M09@utah.edu",36032,1202,113781,"T008",15000,15000,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1202,113781,"T001",19000,19000,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1202,113781,"T005",15000,15000,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1202,113781,"T009",19000,19000,12,12,0,"true","true"
