"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2147","STOCK_2147__initial","STOCK_2147__shorts","STOCK_2147__buy","STOCK_2147__sell"
"uleef","M01@utah.edu",36024,1202,113785,"T007",14660,16000,24,22,0,"true","true"
"uleef","M02@utah.edu",36025,1202,113785,"T006",17655,16985,16,17,0,"true","true"
"uleef","M03@utah.edu",36026,1202,113785,"T000",20900,21565,2,1,0,"true","true"
"uleef","M04@utah.edu",36027,1202,113785,"T010",15750,15750,15,15,0,"true","true"
"uleef","M05@utah.edu",36028,1202,113785,"T011",18425,18425,55,55,0,"true","true"
"uleef","M06@utah.edu",36029,1202,113785,"T002",24905,23575,7,9,0,"true","true"
"uleef","M07@utah.edu",36030,1202,113785,"T004",24495,24490,9,9,0,"true","true"
"uleef","M08@utah.edu",36031,1202,113785,"T003",34410,34410,0,0,0,"true","true"
"uleef","M09@utah.edu",36032,1202,113785,"T008",20500,20500,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1202,113785,"T001",22300,22300,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1202,113785,"T005",20500,20500,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1202,113785,"T009",22300,22300,12,12,0,"true","true"
