"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2147","STOCK_2147__initial","STOCK_2147__shorts","STOCK_2147__buy","STOCK_2147__sell"
"uleef","M01@utah.edu",36024,1202,46246,"T007",18265,19670,7,4,0,"true","true"
"uleef","M02@utah.edu",36025,1202,46246,"T006",11890,9850,26,30,0,"true","true"
"uleef","M03@utah.edu",36026,1202,46246,"T000",19045,19045,9,9,0,"true","true"
"uleef","M04@utah.edu",36027,1202,46246,"T010",15000,15000,15,15,0,"true","true"
"uleef","M05@utah.edu",36028,1202,46246,"T011",21850,20300,1,4,0,"true","true"
"uleef","M06@utah.edu",36029,1202,46246,"T002",4460,8260,41,34,0,"true","true"
"uleef","M07@utah.edu",36030,1202,46246,"T004",15760,14170,14,17,0,"true","true"
"uleef","M08@utah.edu",36031,1202,46246,"T003",16930,16905,15,15,0,"true","true"
"uleef","M09@utah.edu",36032,1202,46246,"T008",13000,13000,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1202,46246,"T001",17800,17800,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1202,46246,"T005",13000,13000,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1202,46246,"T009",17800,17800,12,12,0,"true","true"
