# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2147,STOCK_2147__initial,STOCK_2147__shorts,STOCK_2147__buy,STOCK_2147__sell
uleef,M01@utah.edu,36024,1202,46256,T007,31395,31495,4,4,0,true,true
uleef,M02@utah.edu,36025,1202,46256,T006,20335,21635,52,52,0,true,true
uleef,M03@utah.edu,36026,1202,46256,T000,26030,26030,0,0,0,true,true
uleef,M04@utah.edu,36027,1202,46256,T010,23465,23990,21,21,0,true,true
uleef,M05@utah.edu,36028,1202,46256,T011,23645,23670,1,1,0,true,true
uleef,M06@utah.edu,36029,1202,46256,T002,27210,27810,24,24,0,true,true
uleef,M07@utah.edu,36030,1202,46256,T004,23840,24040,8,8,0,true,true
uleef,M08@utah.edu,36031,1202,46256,T003,24080,24530,18,18,0,true,true
uleef,M09@utah.edu,36032,1202,46256,T008,25000,25500,20,20,0,true,true
uleef,M10@utah.edu,36033,1202,46256,T001,25000,25300,12,12,0,true,true
uleef,M11@utah.edu,36034,1202,46256,T005,25000,25500,20,20,0,true,true
uleef,M12@utah.edu,36035,1202,46256,T009,25000,25300,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
