"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2147","STOCK_2147__initial","STOCK_2147__shorts","STOCK_2147__buy","STOCK_2147__sell"
"uleef","M01@utah.edu",36024,1202,46249,"T007",19375,13375,6,18,0,"true","true"
"uleef","M02@utah.edu",36025,1202,46249,"T006",12465,18465,36,24,0,"true","true"
"uleef","M03@utah.edu",36026,1202,46249,"T000",25360,25360,0,0,0,"true","true"
"uleef","M04@utah.edu",36027,1202,46249,"T010",14540,14540,21,21,0,"true","true"
"uleef","M05@utah.edu",36028,1202,46249,"T011",18895,21265,6,1,0,"true","true"
"uleef","M06@utah.edu",36029,1202,46249,"T002",18960,15615,24,31,0,"true","true"
"uleef","M07@utah.edu",36030,1202,46249,"T004",18210,18210,14,14,0,"true","true"
"uleef","M08@utah.edu",36031,1202,46249,"T003",17795,18770,21,19,0,"true","true"
"uleef","M09@utah.edu",36032,1202,46249,"T008",16500,16500,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1202,46249,"T001",19900,19900,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1202,46249,"T005",16500,16500,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1202,46249,"T009",19900,19900,12,12,0,"true","true"
