"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2147","STOCK_2147__initial","STOCK_2147__shorts","STOCK_2147__buy","STOCK_2147__sell"
"uleef","M01@utah.edu",36024,1202,46250,"T007",16370,19675,13,6,0,"true","true"
"uleef","M02@utah.edu",36025,1202,46250,"T006",8425,14265,48,36,0,"true","true"
"uleef","M03@utah.edu",36026,1202,46250,"T000",25410,25360,0,0,0,"true","true"
"uleef","M04@utah.edu",36027,1202,46250,"T010",15590,15590,21,21,0,"true","true"
"uleef","M05@utah.edu",36028,1202,46250,"T011",21045,19195,2,6,0,"true","true"
"uleef","M06@utah.edu",36029,1202,46250,"T002",21590,20160,21,24,0,"true","true"
"uleef","M07@utah.edu",36030,1202,46250,"T004",23760,18910,4,14,0,"true","true"
"uleef","M08@utah.edu",36031,1202,46250,"T003",19810,18845,19,21,0,"true","true"
"uleef","M09@utah.edu",36032,1202,46250,"T008",17500,17500,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1202,46250,"T001",20500,20500,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1202,46250,"T005",17500,17500,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1202,46250,"T009",20500,20500,12,12,0,"true","true"
