"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2147","STOCK_2147__initial","STOCK_2147__shorts","STOCK_2147__buy","STOCK_2147__sell"
"uleef","M01@utah.edu",36024,1202,46247,"T007",10875,18615,19,7,0,"true","true"
"uleef","M02@utah.edu",36025,1202,46247,"T006",15935,13190,23,26,0,"true","true"
"uleef","M03@utah.edu",36026,1202,46247,"T000",25345,19495,0,9,0,"true","true"
"uleef","M04@utah.edu",36027,1202,46247,"T010",11915,15750,21,15,0,"true","true"
"uleef","M05@utah.edu",36028,1202,46247,"T011",17665,21900,8,1,0,"true","true"
"uleef","M06@utah.edu",36029,1202,46247,"T002",12255,6510,30,41,0,"true","true"
"uleef","M07@utah.edu",36030,1202,46247,"T004",16460,16460,14,14,0,"true","true"
"uleef","M08@utah.edu",36031,1202,46247,"T003",19150,17680,13,15,0,"true","true"
"uleef","M09@utah.edu",36032,1202,46247,"T008",14000,14000,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1202,46247,"T001",18400,18400,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1202,46247,"T005",14000,14000,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1202,46247,"T009",18400,18400,12,12,0,"true","true"
