"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2147","STOCK_2147__initial","STOCK_2147__shorts","STOCK_2147__buy","STOCK_2147__sell"
"uleef","M01@utah.edu",36024,1202,46255,"T007",3150,11070,49,33,0,"true","true"
"uleef","M02@utah.edu",36025,1202,46255,"T006",29200,32160,27,21,0,"true","true"
"uleef","M03@utah.edu",36026,1202,46255,"T000",26030,22565,0,7,0,"true","true"
"uleef","M04@utah.edu",36027,1202,46255,"T010",20840,20840,21,21,0,"true","true"
"uleef","M05@utah.edu",36028,1202,46255,"T011",23510,19580,1,9,0,"true","true"
"uleef","M06@utah.edu",36029,1202,46255,"T002",34100,31155,8,14,0,"true","true"
"uleef","M07@utah.edu",36030,1202,46255,"T004",22840,22840,8,8,0,"true","true"
"uleef","M08@utah.edu",36031,1202,46255,"T003",24330,23790,14,15,0,"true","true"
"uleef","M09@utah.edu",36032,1202,46255,"T008",22500,22500,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1202,46255,"T001",23500,23500,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1202,46255,"T005",22500,22500,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1202,46255,"T009",23500,23500,12,12,0,"true","true"
