# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,46285,T003,19815,20190,3,3,0,true,true
uleef,M02@utah.edu,36025,1201,46285,T009,18885,20635,14,14,0,true,true
uleef,M03@utah.edu,36026,1201,46285,T000,26880,27130,2,2,0,true,true
uleef,M04@utah.edu,36027,1201,46285,T008,165,5040,39,39,0,true,true
uleef,M05@utah.edu,36028,1201,46285,T006,34180,34555,3,3,0,true,true
uleef,M06@utah.edu,36029,1201,46285,T007,27050,30925,31,31,0,true,true
uleef,M07@utah.edu,36030,1201,46285,T005,24360,28485,33,33,0,true,true
uleef,M08@utah.edu,36031,1201,46285,T002,19865,20240,3,3,0,true,true
uleef,M09@utah.edu,36032,1201,46285,T004,20500,23000,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,46285,T010,22300,23800,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,46285,T011,20500,23000,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,46285,T001,22300,23800,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
