# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,46286,T003,19715,19815,4,4,0,true,true
uleef,M02@utah.edu,36025,1201,46286,T009,22630,22880,10,10,0,true,true
uleef,M03@utah.edu,36026,1201,46286,T000,27660,27710,2,2,0,true,true
uleef,M04@utah.edu,36027,1201,46286,T008,17715,18140,17,17,0,true,true
uleef,M05@utah.edu,36028,1201,46286,T006,26445,26820,15,15,0,true,true
uleef,M06@utah.edu,36029,1201,46286,T007,32200,32900,28,28,0,true,true
uleef,M07@utah.edu,36030,1201,46286,T005,23675,24750,43,43,0,true,true
uleef,M08@utah.edu,36031,1201,46286,T002,17160,17385,9,9,0,true,true
uleef,M09@utah.edu,36032,1201,46286,T004,23000,23500,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,46286,T010,23800,24100,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,46286,T011,23000,23500,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,46286,T001,23800,24100,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
