# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,46287,T003,19815,19815,4,4,0,true,true
uleef,M02@utah.edu,36025,1201,46287,T009,23265,23265,9,9,0,true,true
uleef,M03@utah.edu,36026,1201,46287,T000,27820,27820,1,1,0,true,true
uleef,M04@utah.edu,36027,1201,46287,T008,18140,18140,17,17,0,true,true
uleef,M05@utah.edu,36028,1201,46287,T006,27405,27405,13,13,0,true,true
uleef,M06@utah.edu,36029,1201,46287,T007,33580,33580,26,26,0,true,true
uleef,M07@utah.edu,36030,1201,46287,T005,24890,24890,42,42,0,true,true
uleef,M08@utah.edu,36031,1201,46287,T002,15485,15485,16,16,0,true,true
uleef,M09@utah.edu,36032,1201,46287,T004,23500,23500,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,46287,T010,24100,24100,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,46287,T011,23500,23500,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,46287,T001,24100,24100,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
