# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,46280,T003,20265,20315,2,2,0,true,true
uleef,M02@utah.edu,36025,1201,46280,T009,17975,18275,12,12,0,true,true
uleef,M03@utah.edu,36026,1201,46280,T000,26420,26470,2,2,0,true,true
uleef,M04@utah.edu,36027,1201,46280,T008,17745,18020,11,11,0,true,true
uleef,M05@utah.edu,36028,1201,46280,T006,22005,22380,15,15,0,true,true
uleef,M06@utah.edu,36029,1201,46280,T007,805,2130,53,53,0,true,true
uleef,M07@utah.edu,36030,1201,46280,T005,18275,19100,33,33,0,true,true
uleef,M08@utah.edu,36031,1201,46280,T002,22110,22110,0,0,0,true,true
uleef,M09@utah.edu,36032,1201,46280,T004,16500,17000,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,46280,T010,19900,20200,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,46280,T011,16500,17000,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,46280,T001,19900,20200,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
