"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2146","STOCK_2146__initial","STOCK_2146__shorts","STOCK_2146__buy","STOCK_2146__sell"
"uleef","M01@utah.edu",36024,1201,46283,"T003",21315,21315,1,1,0,"true","true"
"uleef","M02@utah.edu",36025,1201,46283,"T009",23720,21290,7,10,0,"true","true"
"uleef","M03@utah.edu",36026,1201,46283,"T000",25980,25980,3,3,0,"true","true"
"uleef","M04@utah.edu",36027,1201,46283,"T008",17715,20145,13,10,0,"true","true"
"uleef","M05@utah.edu",36028,1201,46283,"T006",27380,26510,11,12,0,"true","true"
"uleef","M06@utah.edu",36029,1201,46283,"T007",10485,8755,51,53,0,"true","true"
"uleef","M07@utah.edu",36030,1201,46283,"T005",16850,19450,41,38,0,"true","true"
"uleef","M08@utah.edu",36031,1201,46283,"T002",21355,21355,1,1,0,"true","true"
"uleef","M09@utah.edu",36032,1201,46283,"T004",19500,19500,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1201,46283,"T010",21700,21700,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1201,46283,"T011",19500,19500,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1201,46283,"T001",21700,21700,12,12,0,"true","true"
