# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,46284,T003,19740,19815,3,3,0,true,true
uleef,M02@utah.edu,36025,1201,46284,T009,23895,24070,7,7,0,true,true
uleef,M03@utah.edu,36026,1201,46284,T000,26055,26130,3,3,0,true,true
uleef,M04@utah.edu,36027,1201,46284,T008,18040,18365,13,13,0,true,true
uleef,M05@utah.edu,36028,1201,46284,T006,30245,30445,8,8,0,true,true
uleef,M06@utah.edu,36029,1201,46284,T007,13950,15150,48,48,0,true,true
uleef,M07@utah.edu,36030,1201,46284,T005,16285,17360,43,43,0,true,true
uleef,M08@utah.edu,36031,1201,46284,T002,19790,19865,3,3,0,true,true
uleef,M09@utah.edu,36032,1201,46284,T004,20000,20500,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,46284,T010,22000,22300,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,46284,T011,20000,20500,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,46284,T001,22000,22300,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
