"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2147","STOCK_2147__initial","STOCK_2147__shorts","STOCK_2147__buy","STOCK_2147__sell"
"uleef","M01@utah.edu",36024,1202,46337,"T007",25410,25410,0,0,0,"true","true"
"uleef","M02@utah.edu",36025,1202,46337,"T006",25920,25920,2,2,0,"true","true"
"uleef","M03@utah.edu",36026,1202,46337,"T000",25465,25465,0,0,0,"true","true"
"uleef","M04@utah.edu",36027,1202,46337,"T010",24455,26665,43,22,0,"true","true"
"uleef","M05@utah.edu",36028,1202,46337,"T011",26175,25590,0,6,0,"true","true"
"uleef","M06@utah.edu",36029,1202,46337,"T002",21455,21935,47,42,0,"true","true"
"uleef","M07@utah.edu",36030,1202,46337,"T004",22950,21180,0,17,0,"true","true"
"uleef","M08@utah.edu",36031,1202,46337,"T003",18570,18235,36,39,0,"true","true"
"uleef","M09@utah.edu",36032,1202,46337,"T008",23500,23500,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1202,46337,"T001",24100,24100,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1202,46337,"T005",23500,23500,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1202,46337,"T009",24100,24100,12,12,0,"true","true"
