# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2147,STOCK_2147__initial,STOCK_2147__shorts,STOCK_2147__buy,STOCK_2147__sell
uleef,M01@utah.edu,36024,1202,46331,T007,16285,16635,14,14,0,true,true
uleef,M02@utah.edu,36025,1202,46331,T006,25220,25270,2,2,0,true,true
uleef,M03@utah.edu,36026,1202,46331,T000,25545,25545,0,0,0,true,true
uleef,M04@utah.edu,36027,1202,46331,T010,27890,27965,3,3,0,true,true
uleef,M05@utah.edu,36028,1202,46331,T011,22335,22560,9,9,0,true,true
uleef,M06@utah.edu,36029,1202,46331,T002,13655,14355,28,28,0,true,true
uleef,M07@utah.edu,36030,1202,46331,T004,3175,4250,43,43,0,true,true
uleef,M08@utah.edu,36031,1202,46331,T003,11495,12220,29,29,0,true,true
uleef,M09@utah.edu,36032,1202,46331,T008,16500,17000,20,20,0,true,true
uleef,M10@utah.edu,36033,1202,46331,T001,19900,20200,12,12,0,true,true
uleef,M11@utah.edu,36034,1202,46331,T005,16500,17000,20,20,0,true,true
uleef,M12@utah.edu,36035,1202,46331,T009,19900,20200,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
