"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2147","STOCK_2147__initial","STOCK_2147__shorts","STOCK_2147__buy","STOCK_2147__sell"
"uleef","M01@utah.edu",36024,1202,46324,"T007",16680,22600,10,2,0,"true","true"
"uleef","M02@utah.edu",36025,1202,46324,"T006",21830,18360,5,10,0,"true","true"
"uleef","M03@utah.edu",36026,1202,46324,"T000",25300,17500,0,12,0,"true","true"
"uleef","M04@utah.edu",36027,1202,46324,"T010",14540,13200,17,19,0,"true","true"
"uleef","M05@utah.edu",36028,1202,46324,"T011",12365,11650,21,22,0,"true","true"
"uleef","M06@utah.edu",36029,1202,46324,"T002",5850,13770,30,18,0,"true","true"
"uleef","M07@utah.edu",36030,1202,46324,"T004",6805,10580,29,23,0,"true","true"
"uleef","M08@utah.edu",36031,1202,46324,"T003",16630,12340,16,22,0,"true","true"
"uleef","M09@utah.edu",36032,1202,46324,"T008",12500,12500,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1202,46324,"T001",17500,17500,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1202,46324,"T005",12500,12500,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1202,46324,"T009",17500,17500,12,12,0,"true","true"
