"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2147","STOCK_2147__initial","STOCK_2147__shorts","STOCK_2147__buy","STOCK_2147__sell"
"uleef","M01@utah.edu",36024,1202,46331,"T007",16285,15535,14,15,0,"true","true"
"uleef","M02@utah.edu",36025,1202,46331,"T006",25220,26600,2,0,0,"true","true"
"uleef","M03@utah.edu",36026,1202,46331,"T000",25545,18505,0,10,0,"true","true"
"uleef","M04@utah.edu",36027,1202,46331,"T010",27890,26400,3,5,0,"true","true"
"uleef","M05@utah.edu",36028,1202,46331,"T011",22335,22335,9,9,0,"true","true"
"uleef","M06@utah.edu",36029,1202,46331,"T002",13655,20365,28,19,0,"true","true"
"uleef","M07@utah.edu",36030,1202,46331,"T004",3175,3935,43,42,0,"true","true"
"uleef","M08@utah.edu",36031,1202,46331,"T003",11495,11925,29,28,0,"true","true"
"uleef","M09@utah.edu",36032,1202,46331,"T008",16500,16500,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1202,46331,"T001",19900,19900,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1202,46331,"T005",16500,16500,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1202,46331,"T009",19900,19900,12,12,0,"true","true"
