# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2147,STOCK_2147__initial,STOCK_2147__shorts,STOCK_2147__buy,STOCK_2147__sell
uleef,M01@utah.edu,36024,1202,46326,T007,7550,7550,24,24,0,true,true
uleef,M02@utah.edu,36025,1202,46326,T006,26485,26485,0,0,0,true,true
uleef,M03@utah.edu,36026,1202,46326,T000,25300,25300,0,0,0,true,true
uleef,M04@utah.edu,36027,1202,46326,T010,23925,23925,8,8,0,true,true
uleef,M05@utah.edu,36028,1202,46326,T011,25625,25625,4,4,0,true,true
uleef,M06@utah.edu,36029,1202,46326,T002,6690,6690,35,35,0,true,true
uleef,M07@utah.edu,36030,1202,46326,T004,8300,8300,32,32,0,true,true
uleef,M08@utah.edu,36031,1202,46326,T003,12125,12125,25,25,0,true,true
uleef,M09@utah.edu,36032,1202,46326,T008,15000,15000,20,20,0,true,true
uleef,M10@utah.edu,36033,1202,46326,T001,19000,19000,12,12,0,true,true
uleef,M11@utah.edu,36034,1202,46326,T005,15000,15000,20,20,0,true,true
uleef,M12@utah.edu,36035,1202,46326,T009,19000,19000,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
