# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,113649,T003,22220,24470,18,18,0,true,true
uleef,M02@utah.edu,36025,1201,113649,T009,11360,14610,26,26,0,true,true
uleef,M03@utah.edu,36026,1201,113649,T000,18375,20625,18,18,0,true,true
uleef,M04@utah.edu,36027,1201,113649,T008,23980,23980,0,0,0,true,true
uleef,M05@utah.edu,36028,1201,113649,T006,21215,21715,4,4,0,true,true
uleef,M06@utah.edu,36029,1201,113649,T007,14835,18460,29,29,0,true,true
uleef,M07@utah.edu,36030,1201,113649,T005,22715,24465,14,14,0,true,true
uleef,M08@utah.edu,36031,1201,113649,T002,20500,22875,19,19,0,true,true
uleef,M09@utah.edu,36032,1201,113649,T004,18000,20500,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,113649,T010,20800,22300,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,113649,T011,18000,20500,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,113649,T001,20800,22300,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
