"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2146","STOCK_2146__initial","STOCK_2146__shorts","STOCK_2146__buy","STOCK_2146__sell"
"uleef","M01@utah.edu",36024,1201,113647,"T003",25880,22215,7,14,0,"true","true"
"uleef","M02@utah.edu",36025,1201,113647,"T009",18980,14900,8,16,0,"true","true"
"uleef","M03@utah.edu",36026,1201,113647,"T000",21105,19100,9,13,0,"true","true"
"uleef","M04@utah.edu",36027,1201,113647,"T008",350,22745,44,0,0,"true","true"
"uleef","M05@utah.edu",36028,1201,113647,"T006",21955,21955,2,2,0,"true","true"
"uleef","M06@utah.edu",36029,1201,113647,"T007",11210,11715,29,28,0,"true","true"
"uleef","M07@utah.edu",36030,1201,113647,"T005",23045,17995,7,17,0,"true","true"
"uleef","M08@utah.edu",36031,1201,113647,"T002",16675,8575,22,38,0,"true","true"
"uleef","M09@utah.edu",36032,1201,113647,"T004",15500,15500,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1201,113647,"T010",19300,19300,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1201,113647,"T011",15500,15500,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1201,113647,"T001",19300,19300,12,12,0,"true","true"
