"account","email","owner","marketplace","session","market","target","order","original","supplier","consumer","type","side","units","price","createdDate","lastModifiedDate","clientDescription"
"uleef","M05@utah.edu",36028,1201,113646,2146,"NULL",33525912,33525912,33525912,"NULL","LIMIT","BUY",1,285,"2023-04-13T03:27:10.377188","2023-04-13T03:27:10.377188","maker java -jar fm-maker.jar -E https://fm-data.herokuapp.com/api/marketplaces/1201 -C eyJhbGciOiJIUzUxMiJ9.eyJwcmluY2lwYWwiOiJ1bGVlZnxNMDVAdXRhaC5lZHUiLCJhY2NvdW50SWQiOjM1MTQ4LCJleHAiOjE2ODIyMTMyNjEsInVzZXJJZCI6MzYwMjgsImF1dGhvcml0aWVzIjpbeyJhdXRob3JpdHkiOiJST0xFX1VTRVIifV19.p39L-nWZ51x8oO4BN2z4reqftpMQDUESyxIiftd8ZSMAfWDr2xqg6WLrxc977K4ikJj8xK64CcBwiyQ3TAc-SQ SELL STOCK 6.75 BUY STOCK 2.85"
"uleef","M05@utah.edu",36028,1201,113646,2146,"NULL",33525913,33525913,33525913,"NULL","LIMIT","SELL",1,675,"2023-04-13T03:27:10.386428","2023-04-13T03:27:10.386428","maker java -jar fm-maker.jar -E https://fm-data.herokuapp.com/api/marketplaces/1201 -C eyJhbGciOiJIUzUxMiJ9.eyJwcmluY2lwYWwiOiJ1bGVlZnxNMDVAdXRhaC5lZHUiLCJhY2NvdW50SWQiOjM1MTQ4LCJleHAiOjE2ODIyMTMyNjEsInVzZXJJZCI6MzYwMjgsImF1dGhvcml0aWVzIjpbeyJhdXRob3JpdHkiOiJST0xFX1VTRVIifV19.p39L-nWZ51x8oO4BN2z4reqftpMQDUESyxIiftd8ZSMAfWDr2xqg6WLrxc977K4ikJj8xK64CcBwiyQ3TAc-SQ SELL STOCK 6.75 BUY STOCK 2.85"
"uleef","M01@utah.edu",36024,1201,113646,2146,"NULL",33525914,33525914,33525914,"33525927","LIMIT","BUY",1,450,"2023-04-13T03:27:10.778078","2023-04-13T03:28:09.208156","fm-ui 3.4.0"
"uleef","M08@utah.edu",36031,1201,113646,2146,"NULL",33525915,33525915,33525915,"33525918","LIMIT","SELL",1,475,"2023-04-13T03:27:19.662394","2023-04-13T03:27:20.933194","fm-ui 3.4.0"
"uleef","M07@utah.edu",36030,1201,113646,2146,"NULL",33525916,33525916,33525916,"NULL","LIMIT","SELL",1,670,"2023-04-13T03:27:19.815591","2023-04-13T03:27:19.815591","fm-ui 3.4.0"
"uleef","M08@utah.edu",36031,1201,113646,2146,"NULL",33525917,33525917,33525917,"0","LIMIT","BUY",1,500,"2023-04-13T03:27:20.879148","2023-04-13T03:27:20.930551","taker java -jar fm-taker.jar -E https://fm-data.herokuapp.com/api/marketplaces/1201 -C eyJhbGciOiJIUzUxMiJ9.eyJwcmluY2lwYWwiOiJ1bGVlZnxNMDhAdXRhaC5lZHUiLCJhY2NvdW50SWQiOjM1MTQ4LCJleHAiOjE2ODIyMTQ2OTYsInVzZXJJZCI6MzYwMzEsImF1dGhvcml0aWVzIjpbeyJhdXRob3JpdHkiOiJST0xFX1VTRVIifV19.nJkGa7bM0Z_5ujjRAI0PvPQJ05MugEfe1TMGWiZvI65_afD-Rk9Lf8n1gML8VCWobu1ze7sIK5oS-X_iaMsYbg SELL STOCK 5.55 BUY STOCK 5"
"uleef","M08@utah.edu",36031,1201,113646,2146,"NULL",33525918,33525917,33525917,"33525915","LIMIT","BUY",1,475,"2023-04-13T03:27:20.884589","2023-04-13T03:27:20.886674","taker java -jar fm-taker.jar -E https://fm-data.herokuapp.com/api/marketplaces/1201 -C eyJhbGciOiJIUzUxMiJ9.eyJwcmluY2lwYWwiOiJ1bGVlZnxNMDhAdXRhaC5lZHUiLCJhY2NvdW50SWQiOjM1MTQ4LCJleHAiOjE2ODIyMTQ2OTYsInVzZXJJZCI6MzYwMzEsImF1dGhvcml0aWVzIjpbeyJhdXRob3JpdHkiOiJST0xFX1VTRVIifV19.nJkGa7bM0Z_5ujjRAI0PvPQJ05MugEfe1TMGWiZvI65_afD-Rk9Lf8n1gML8VCWobu1ze7sIK5oS-X_iaMsYbg SELL STOCK 5.55 BUY STOCK 5"
"uleef","M01@utah.edu",36024,1201,113646,2146,"NULL",33525919,33525919,33525919,"NULL","LIMIT","BUY",1,450,"2023-04-13T03:27:20.989512","2023-04-13T03:27:20.989512","fm-ui 3.4.0"
"uleef","M04@utah.edu",36027,1201,113646,2146,"NULL",33525920,33525920,33525920,"NULL","LIMIT","BUY",1,435,"2023-04-13T03:27:24.081526","2023-04-13T03:27:24.081526","maker java -jar fm-maker.jar -E https://fm-data.herokuapp.com/api/marketplaces/1201 -C eyJhbGciOiJIUzUxMiJ9.eyJwcmluY2lwYWwiOiJ1bGVlZnxNMDRAdXRhaC5lZHUiLCJhY2NvdW50SWQiOjM1MTQ4LCJleHAiOjE2ODIyMTQ3MDcsInVzZXJJZCI6MzYwMjcsImF1dGhvcml0aWVzIjpbeyJhdXRob3JpdHkiOiJST0xFX1VTRVIifV19.NL2VAqXju-OZ7td1-I2IOeUfuE1e1v9ndXWSFJmtq9iL5pfSyEf2nHu9JuknuRb0mzBCRLHDykVdIgesxw3KSw SELL STOCK 5.4 BUY STOCK 4.35"
"uleef","M01@utah.edu",36024,1201,113646,2146,"NULL",33525921,33525921,33525921,"NULL","LIMIT","BUY",1,450,"2023-04-13T03:27:29.532202","2023-04-13T03:27:29.532202","fm-ui 3.4.0"
"uleef","M01@utah.edu",36024,1201,113646,2146,"NULL",33525922,33525922,33525922,"NULL","LIMIT","SELL",1,550,"2023-04-13T03:27:55.022154","2023-04-13T03:27:55.022154","fm-ui 3.4.0"
"uleef","M01@utah.edu",36024,1201,113646,2146,"NULL",33525923,33525923,33525923,"NULL","LIMIT","SELL",1,550,"2023-04-13T03:28:01.741186","2023-04-13T03:28:01.741186","fm-ui 3.4.0"
"uleef","M01@utah.edu",36024,1201,113646,2146,"NULL",33525924,33525924,33525924,"NULL","LIMIT","SELL",1,540,"2023-04-13T03:28:04.060702","2023-04-13T03:28:04.060702","fm-ui 3.4.0"
"uleef","M01@utah.edu",36024,1201,113646,2146,"NULL",33525925,33525925,33525925,"NULL","LIMIT","SELL",1,530,"2023-04-13T03:28:06.028301","2023-04-13T03:28:06.028301","fm-ui 3.4.0"
"uleef","M01@utah.edu",36024,1201,113646,2146,"NULL",33525926,33525926,33525926,"33525930","LIMIT","SELL",1,520,"2023-04-13T03:28:08.308317","2023-04-13T03:28:29.395828","fm-ui 3.4.0"
"uleef","M03@utah.edu",36026,1201,113646,2146,"NULL",33525927,33525927,33525927,"33525914","LIMIT","SELL",1,450,"2023-04-13T03:28:09.203265","2023-04-13T03:28:09.205816","fm-ui 3.4.0"
"uleef","M07@utah.edu",36030,1201,113646,2146,"NULL",33525928,33525928,33525928,"33525929","LIMIT","SELL",1,515,"2023-04-13T03:28:17.973008","2023-04-13T03:28:24.342038","fm-ui 3.4.0"
"uleef","M06@utah.edu",36029,1201,113646,2146,"NULL",33525929,33525929,33525929,"33525928","LIMIT","BUY",1,515,"2023-04-13T03:28:24.337002","2023-04-13T03:28:24.339614","fm-ui 3.4.0"
"uleef","M06@utah.edu",36029,1201,113646,2146,"NULL",33525930,33525930,33525930,"33525926","LIMIT","BUY",1,520,"2023-04-13T03:28:29.390665","2023-04-13T03:28:29.393464","fm-ui 3.4.0"
"uleef","M01@utah.edu",36024,1201,113646,2146,"NULL",33525931,33525931,33525931,"33525932","LIMIT","SELL",1,510,"2023-04-13T03:28:29.443976","2023-04-13T03:28:32.556001","fm-ui 3.4.0"
"uleef","M06@utah.edu",36029,1201,113646,2146,"NULL",33525932,33525932,33525932,"33525931","LIMIT","BUY",1,510,"2023-04-13T03:28:32.551016","2023-04-13T03:28:32.553575","fm-ui 3.4.0"
"uleef","M02@utah.edu",36025,1201,113646,2146,"NULL",33525933,33525933,33525933,"33525935","LIMIT","BUY",1,510,"2023-04-13T03:28:34.584174","2023-04-13T03:28:34.972424","fm-ui 3.4.0"
