"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2146","STOCK_2146__initial","STOCK_2146__shorts","STOCK_2146__buy","STOCK_2146__sell"
"uleef","M01@utah.edu",36024,1201,113651,"T003",30935,28035,3,9,0,"true","true"
"uleef","M02@utah.edu",36025,1201,113651,"T009",10395,13410,34,29,0,"true","true"
"uleef","M03@utah.edu",36026,1201,113651,"T000",24855,20225,9,19,0,"true","true"
"uleef","M04@utah.edu",36027,1201,113651,"T008",2465,23585,48,1,0,"true","true"
"uleef","M05@utah.edu",36028,1201,113651,"T006",20590,8845,11,36,0,"true","true"
"uleef","M06@utah.edu",36029,1201,113651,"T007",31230,23330,0,17,0,"true","true"
"uleef","M07@utah.edu",36030,1201,113651,"T005",26485,24060,10,15,0,"true","true"
"uleef","M08@utah.edu",36031,1201,113651,"T002",24245,29710,13,2,0,"true","true"
"uleef","M09@utah.edu",36032,1201,113651,"T004",20500,20500,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1201,113651,"T010",22300,22300,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1201,113651,"T011",20500,20500,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1201,113651,"T001",22300,22300,12,12,0,"true","true"
