# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,113648,T003,26570,26570,8,8,0,true,true
uleef,M02@utah.edu,36025,1201,113648,T009,13790,13790,20,20,0,true,true
uleef,M03@utah.edu,36026,1201,113648,T000,21230,21230,11,11,0,true,true
uleef,M04@utah.edu,36027,1201,113648,T008,5850,5850,44,44,0,true,true
uleef,M05@utah.edu,36028,1201,113648,T006,21215,21215,4,4,0,true,true
uleef,M06@utah.edu,36029,1201,113648,T007,14835,14835,29,29,0,true,true
uleef,M07@utah.edu,36030,1201,113648,T005,23525,23525,12,12,0,true,true
uleef,M08@utah.edu,36031,1201,113648,T002,28185,28185,0,0,0,true,true
uleef,M09@utah.edu,36032,1201,113648,T004,18000,18000,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,113648,T010,20800,20800,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,113648,T011,18000,18000,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,113648,T001,20800,20800,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
