"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2146","STOCK_2146__initial","STOCK_2146__shorts","STOCK_2146__buy","STOCK_2146__sell"
"uleef","M01@utah.edu",36024,1201,113593,"T003",21005,19240,12,15,0,"true","true"
"uleef","M02@utah.edu",36025,1201,113593,"T009",18990,16015,30,35,0,"true","true"
"uleef","M03@utah.edu",36026,1201,113593,"T000",24460,22085,14,18,0,"true","true"
"uleef","M04@utah.edu",36027,1201,113593,"T008",20125,21315,2,0,0,"true","true"
"uleef","M05@utah.edu",36028,1201,113593,"T006",20340,19750,9,10,0,"true","true"
"uleef","M06@utah.edu",36029,1201,113593,"T007",17950,23860,25,15,0,"true","true"
"uleef","M07@utah.edu",36030,1201,113593,"T005",18010,18595,10,9,0,"true","true"
"uleef","M08@utah.edu",36031,1201,113593,"T002",14320,14340,26,26,0,"true","true"
"uleef","M09@utah.edu",36032,1201,113593,"T004",18000,18000,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1201,113593,"T010",20800,20800,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1201,113593,"T011",18000,18000,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1201,113593,"T001",20800,20800,12,12,0,"true","true"
