# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,113592,T003,17365,19240,15,15,0,true,true
uleef,M02@utah.edu,36025,1201,113592,T009,11640,16015,35,35,0,true,true
uleef,M03@utah.edu,36026,1201,113592,T000,19835,22085,18,18,0,true,true
uleef,M04@utah.edu,36027,1201,113592,T008,21315,21315,0,0,0,true,true
uleef,M05@utah.edu,36028,1201,113592,T006,18500,19750,10,10,0,true,true
uleef,M06@utah.edu,36029,1201,113592,T007,21985,23860,15,15,0,true,true
uleef,M07@utah.edu,36030,1201,113592,T005,17470,18595,9,9,0,true,true
uleef,M08@utah.edu,36031,1201,113592,T002,11090,14340,26,26,0,true,true
uleef,M09@utah.edu,36032,1201,113592,T004,15500,18000,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,113592,T010,19300,20800,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,113592,T011,15500,18000,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,113592,T001,19300,20800,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
