# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,113596,T003,23750,23750,13,13,0,true,true
uleef,M02@utah.edu,36025,1201,113596,T009,32675,32675,21,21,0,true,true
uleef,M03@utah.edu,36026,1201,113596,T000,35295,35295,0,0,0,true,true
uleef,M04@utah.edu,36027,1201,113596,T008,21220,21220,1,1,0,true,true
uleef,M05@utah.edu,36028,1201,113596,T006,20585,20585,13,13,0,true,true
uleef,M06@utah.edu,36029,1201,113596,T007,22710,22710,30,30,0,true,true
uleef,M07@utah.edu,36030,1201,113596,T005,21455,21455,10,10,0,true,true
uleef,M08@utah.edu,36031,1201,113596,T002,15910,15910,40,40,0,true,true
uleef,M09@utah.edu,36032,1201,113596,T004,24000,24000,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,113596,T010,24400,24400,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,113596,T011,24000,24000,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,113596,T001,24400,24400,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
