# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,113594,T003,23675,24925,10,10,0,true,true
uleef,M02@utah.edu,36025,1201,113594,T009,23920,27420,28,28,0,true,true
uleef,M03@utah.edu,36026,1201,113594,T000,30905,31655,6,6,0,true,true
uleef,M04@utah.edu,36027,1201,113594,T008,20375,20625,2,2,0,true,true
uleef,M05@utah.edu,36028,1201,113594,T006,22050,23050,8,8,0,true,true
uleef,M06@utah.edu,36029,1201,113594,T007,21075,24200,25,25,0,true,true
uleef,M07@utah.edu,36030,1201,113594,T005,17530,19155,13,13,0,true,true
uleef,M08@utah.edu,36031,1201,113594,T002,11670,16170,36,36,0,true,true
uleef,M09@utah.edu,36032,1201,113594,T004,20500,23000,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,113594,T010,22300,23800,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,113594,T011,20500,23000,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,113594,T001,22300,23800,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
