# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,113599,T003,24350,24350,20,20,0,true,true
uleef,M02@utah.edu,36025,1201,113599,T009,39210,39210,10,10,0,true,true
uleef,M03@utah.edu,36026,1201,113599,T000,35295,35295,0,0,0,true,true
uleef,M04@utah.edu,36027,1201,113599,T008,9680,9680,39,39,0,true,true
uleef,M05@utah.edu,36028,1201,113599,T006,25140,25140,2,2,0,true,true
uleef,M06@utah.edu,36029,1201,113599,T007,22760,22760,55,55,0,true,true
uleef,M07@utah.edu,36030,1201,113599,T005,25395,25395,2,2,0,true,true
uleef,M08@utah.edu,36031,1201,113599,T002,34170,34170,0,0,0,true,true
uleef,M09@utah.edu,36032,1201,113599,T004,27500,27500,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,113599,T010,26500,26500,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,113599,T011,27500,27500,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,113599,T001,26500,26500,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
