"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2146","STOCK_2146__initial","STOCK_2146__shorts","STOCK_2146__buy","STOCK_2146__sell"
"uleef","M01@utah.edu",36024,1201,113588,"T003",15775,16935,14,12,0,"true","true"
"uleef","M02@utah.edu",36025,1201,113588,"T009",6035,4285,33,36,0,"true","true"
"uleef","M03@utah.edu",36026,1201,113588,"T000",6120,15900,30,13,0,"true","true"
"uleef","M04@utah.edu",36027,1201,113588,"T008",20515,17765,1,6,0,"true","true"
"uleef","M05@utah.edu",36028,1201,113588,"T006",19290,22780,6,0,0,"true","true"
"uleef","M06@utah.edu",36029,1201,113588,"T007",505,9200,40,25,0,"true","true"
"uleef","M07@utah.edu",36030,1201,113588,"T005",22620,14555,0,14,0,"true","true"
"uleef","M08@utah.edu",36031,1201,113588,"T002",22740,12180,4,22,0,"true","true"
"uleef","M09@utah.edu",36032,1201,113588,"T004",11500,11500,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1201,113588,"T010",16900,16900,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1201,113588,"T011",11500,11500,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1201,113588,"T001",16900,16900,12,12,0,"true","true"
