# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,113754,T003,11375,12000,25,25,0,true,true
uleef,M02@utah.edu,36025,1201,113754,T009,13270,13820,22,22,0,true,true
uleef,M03@utah.edu,36026,1201,113754,T000,23350,23500,6,6,0,true,true
uleef,M04@utah.edu,36027,1201,113754,T008,16530,17030,20,20,0,true,true
uleef,M05@utah.edu,36028,1201,113754,T006,16815,17640,33,33,0,true,true
uleef,M06@utah.edu,36029,1201,113754,T007,30730,31230,20,20,0,true,true
uleef,M07@utah.edu,36030,1201,113754,T005,15730,15730,0,0,0,true,true
uleef,M08@utah.edu,36031,1201,113754,T002,21000,21050,2,2,0,true,true
uleef,M09@utah.edu,36032,1201,113754,T004,17000,17500,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,113754,T010,20200,20500,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,113754,T011,17000,17500,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,113754,T001,20200,20500,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
