"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2146","STOCK_2146__initial","STOCK_2146__shorts","STOCK_2146__buy","STOCK_2146__sell"
"uleef","M01@utah.edu",36024,1201,113753,"T003",9950,9950,27,27,0,"true","true"
"uleef","M02@utah.edu",36025,1201,113753,"T009",12720,12720,22,22,0,"true","true"
"uleef","M03@utah.edu",36026,1201,113753,"T000",22395,24685,8,2,0,"true","true"
"uleef","M04@utah.edu",36027,1201,113753,"T008",14830,14830,23,23,0,"true","true"
"uleef","M05@utah.edu",36028,1201,113753,"T006",26390,28670,7,1,0,"true","true"
"uleef","M06@utah.edu",36029,1201,113753,"T007",23040,18105,38,51,0,"true","true"
"uleef","M07@utah.edu",36030,1201,113753,"T005",15730,15730,0,0,0,"true","true"
"uleef","M08@utah.edu",36031,1201,113753,"T002",20545,20910,3,2,0,"true","true"
"uleef","M09@utah.edu",36032,1201,113753,"T004",16500,16500,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1201,113753,"T010",19900,19900,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1201,113753,"T011",16500,16500,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1201,113753,"T001",19900,19900,12,12,0,"true","true"
