# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,113749,T003,19520,19520,0,0,0,true,true
uleef,M02@utah.edu,36025,1201,113749,T009,18510,19010,4,4,0,true,true
uleef,M03@utah.edu,36026,1201,113749,T000,11295,14795,28,28,0,true,true
uleef,M04@utah.edu,36027,1201,113749,T008,12370,14995,21,21,0,true,true
uleef,M05@utah.edu,36028,1201,113749,T006,29020,29020,0,0,0,true,true
uleef,M06@utah.edu,36029,1201,113749,T007,350,9225,71,71,0,true,true
uleef,M07@utah.edu,36030,1201,113749,T005,15730,15730,0,0,0,true,true
uleef,M08@utah.edu,36031,1201,113749,T002,19605,20105,4,4,0,true,true
uleef,M09@utah.edu,36032,1201,113749,T004,13500,16000,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,113749,T010,18100,19600,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,113749,T011,13500,16000,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,113749,T001,18100,19600,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
