# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,113748,T003,19520,19520,0,0,0,true,true
uleef,M02@utah.edu,36025,1201,113748,T009,16290,16290,10,10,0,true,true
uleef,M03@utah.edu,36026,1201,113748,T000,18755,18755,7,7,0,true,true
uleef,M04@utah.edu,36027,1201,113748,T008,12370,12370,21,21,0,true,true
uleef,M05@utah.edu,36028,1201,113748,T006,21565,21565,21,21,0,true,true
uleef,M06@utah.edu,36029,1201,113748,T007,2200,2200,66,66,0,true,true
uleef,M07@utah.edu,36030,1201,113748,T005,15730,15730,0,0,0,true,true
uleef,M08@utah.edu,36031,1201,113748,T002,19970,19970,3,3,0,true,true
uleef,M09@utah.edu,36032,1201,113748,T004,13500,13500,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,113748,T010,18100,18100,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,113748,T011,13500,13500,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,113748,T001,18100,18100,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
