"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2146","STOCK_2146__initial","STOCK_2146__shorts","STOCK_2146__buy","STOCK_2146__sell"
"uleef","M01@utah.edu",36024,1201,113754,"T003",11375,10625,25,27,0,"true","true"
"uleef","M02@utah.edu",36025,1201,113754,"T009",13270,13270,22,22,0,"true","true"
"uleef","M03@utah.edu",36026,1201,113754,"T000",23350,22595,6,8,0,"true","true"
"uleef","M04@utah.edu",36027,1201,113754,"T008",16530,15405,20,23,0,"true","true"
"uleef","M05@utah.edu",36028,1201,113754,"T006",16815,26565,33,7,0,"true","true"
"uleef","M06@utah.edu",36029,1201,113754,"T007",30730,23990,20,38,0,"true","true"
"uleef","M07@utah.edu",36030,1201,113754,"T005",15730,15730,0,0,0,"true","true"
"uleef","M08@utah.edu",36031,1201,113754,"T002",21000,20620,2,3,0,"true","true"
"uleef","M09@utah.edu",36032,1201,113754,"T004",17000,17000,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1201,113754,"T010",20200,20200,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1201,113754,"T011",17000,17000,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1201,113754,"T001",20200,20200,12,12,0,"true","true"
