# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,113760,T003,21440,21440,1,1,0,true,true
uleef,M02@utah.edu,36025,1201,113760,T009,19815,19815,9,9,0,true,true
uleef,M03@utah.edu,36026,1201,113760,T000,25720,25720,22,22,0,true,true
uleef,M04@utah.edu,36027,1201,113760,T008,25585,25585,0,0,0,true,true
uleef,M05@utah.edu,36028,1201,113760,T006,18175,18175,87,87,0,true,true
uleef,M06@utah.edu,36029,1201,113760,T007,38830,38830,0,0,0,true,true
uleef,M07@utah.edu,36030,1201,113760,T005,14005,14005,0,0,0,true,true
uleef,M08@utah.edu,36031,1201,113760,T002,20430,20430,9,9,0,true,true
uleef,M09@utah.edu,36032,1201,113760,T004,22500,22500,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,113760,T010,23500,23500,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,113760,T011,22500,22500,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,113760,T001,23500,23500,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
