"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2146","STOCK_2146__initial","STOCK_2146__shorts","STOCK_2146__buy","STOCK_2146__sell"
"uleef","M01@utah.edu",36024,1201,113755,"T003",17610,12000,10,25,0,"true","true"
"uleef","M02@utah.edu",36025,1201,113755,"T009",14570,13820,20,22,0,"true","true"
"uleef","M03@utah.edu",36026,1201,113755,"T000",24640,23500,3,6,0,"true","true"
"uleef","M04@utah.edu",36027,1201,113755,"T008",18905,17030,15,20,0,"true","true"
"uleef","M05@utah.edu",36028,1201,113755,"T006",4890,17640,67,33,0,"true","true"
"uleef","M06@utah.edu",36029,1201,113755,"T007",36105,31230,7,20,0,"true","true"
"uleef","M07@utah.edu",36030,1201,113755,"T005",14605,15730,3,0,0,"true","true"
"uleef","M08@utah.edu",36031,1201,113755,"T002",20675,21050,3,2,0,"true","true"
"uleef","M09@utah.edu",36032,1201,113755,"T004",17500,17500,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1201,113755,"T010",20500,20500,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1201,113755,"T011",17500,17500,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1201,113755,"T001",20500,20500,12,12,0,"true","true"
