# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,113758,T003,21365,21390,1,1,0,true,true
uleef,M02@utah.edu,36025,1201,113758,T009,18870,19170,12,12,0,true,true
uleef,M03@utah.edu,36026,1201,113758,T000,22055,22705,26,26,0,true,true
uleef,M04@utah.edu,36027,1201,113758,T008,25225,25250,1,1,0,true,true
uleef,M05@utah.edu,36028,1201,113758,T006,14855,16655,72,72,0,true,true
uleef,M06@utah.edu,36029,1201,113758,T007,38830,38830,0,0,0,true,true
uleef,M07@utah.edu,36030,1201,113758,T005,13445,13620,7,7,0,true,true
uleef,M08@utah.edu,36031,1201,113758,T002,19755,19980,9,9,0,true,true
uleef,M09@utah.edu,36032,1201,113758,T004,21000,21500,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,113758,T010,22600,22900,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,113758,T011,21000,21500,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,113758,T001,22600,22900,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
