"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2146","STOCK_2146__initial","STOCK_2146__shorts","STOCK_2146__buy","STOCK_2146__sell"
"uleef","M01@utah.edu",36024,1201,113759,"T003",21390,21390,1,1,0,"true","true"
"uleef","M02@utah.edu",36025,1201,113759,"T009",19170,19170,12,12,0,"true","true"
"uleef","M03@utah.edu",36026,1201,113759,"T000",23750,22705,22,26,0,"true","true"
"uleef","M04@utah.edu",36027,1201,113759,"T008",25585,25250,0,1,0,"true","true"
"uleef","M05@utah.edu",36028,1201,113759,"T006",15275,16655,77,72,0,"true","true"
"uleef","M06@utah.edu",36029,1201,113759,"T007",38830,38830,0,0,0,"true","true"
"uleef","M07@utah.edu",36030,1201,113759,"T005",13620,13620,7,7,0,"true","true"
"uleef","M08@utah.edu",36031,1201,113759,"T002",19980,19980,9,9,0,"true","true"
"uleef","M09@utah.edu",36032,1201,113759,"T004",21500,21500,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1201,113759,"T010",22900,22900,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1201,113759,"T011",21500,21500,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1201,113759,"T001",22900,22900,12,12,0,"true","true"
