# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,113755,T003,17610,17860,10,10,0,true,true
uleef,M02@utah.edu,36025,1201,113755,T009,14570,15070,20,20,0,true,true
uleef,M03@utah.edu,36026,1201,113755,T000,24640,24715,3,3,0,true,true
uleef,M04@utah.edu,36027,1201,113755,T008,18905,19280,15,15,0,true,true
uleef,M05@utah.edu,36028,1201,113755,T006,4890,6565,67,67,0,true,true
uleef,M06@utah.edu,36029,1201,113755,T007,36105,36280,7,7,0,true,true
uleef,M07@utah.edu,36030,1201,113755,T005,14605,14680,3,3,0,true,true
uleef,M08@utah.edu,36031,1201,113755,T002,20675,20750,3,3,0,true,true
uleef,M09@utah.edu,36032,1201,113755,T004,17500,18000,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,113755,T010,20500,20800,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,113755,T011,17500,18000,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,113755,T001,20500,20800,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
