# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,113747,T003,19520,19520,0,0,0,true,true
uleef,M02@utah.edu,36025,1201,113747,T009,15040,16290,10,10,0,true,true
uleef,M03@utah.edu,36026,1201,113747,T000,19390,19890,4,4,0,true,true
uleef,M04@utah.edu,36027,1201,113747,T008,12240,14240,16,16,0,true,true
uleef,M05@utah.edu,36028,1201,113747,T006,6430,12180,46,46,0,true,true
uleef,M06@utah.edu,36029,1201,113747,T007,955,7455,52,52,0,true,true
uleef,M07@utah.edu,36030,1201,113747,T005,15730,15730,0,0,0,true,true
uleef,M08@utah.edu,36031,1201,113747,T002,21095,21095,0,0,0,true,true
uleef,M09@utah.edu,36032,1201,113747,T004,11000,13500,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,113747,T010,16600,18100,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,113747,T011,11000,13500,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,113747,T001,16600,18100,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
