"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2146","STOCK_2146__initial","STOCK_2146__shorts","STOCK_2146__buy","STOCK_2146__sell"
"uleef","M01@utah.edu",36024,1201,113611,"T003",16000,16000,12,12,0,"true","true"
"uleef","M02@utah.edu",36025,1201,113611,"T009",15885,10000,3,20,0,"true","true"
"uleef","M03@utah.edu",36026,1201,113611,"T000",7130,16000,40,12,0,"true","true"
"uleef","M04@utah.edu",36027,1201,113611,"T008",10570,10000,19,20,0,"true","true"
"uleef","M05@utah.edu",36028,1201,113611,"T006",17770,16000,7,12,0,"true","true"
"uleef","M06@utah.edu",36029,1201,113611,"T007",8765,10000,24,20,0,"true","true"
"uleef","M07@utah.edu",36030,1201,113611,"T005",8725,10000,24,20,0,"true","true"
"uleef","M08@utah.edu",36031,1201,113611,"T002",18805,16000,0,12,0,"true","true"
"uleef","M09@utah.edu",36032,1201,113611,"T004",10000,10000,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1201,113611,"T010",16350,16000,11,12,0,"true","true"
"uleef","M11@utah.edu",36034,1201,113611,"T011",10000,10000,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1201,113611,"T001",16000,16000,12,12,0,"true","true"
