# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,113620,T003,23725,24250,21,21,0,true,true
uleef,M02@utah.edu,36025,1201,113620,T009,19015,19015,0,0,0,true,true
uleef,M03@utah.edu,36026,1201,113620,T000,17700,18200,20,20,0,true,true
uleef,M04@utah.edu,36027,1201,113620,T008,16725,17125,16,16,0,true,true
uleef,M05@utah.edu,36028,1201,113620,T006,590,1440,34,34,0,true,true
uleef,M06@utah.edu,36029,1201,113620,T007,19995,19995,0,0,0,true,true
uleef,M07@utah.edu,36030,1201,113620,T005,24265,24665,16,16,0,true,true
uleef,M08@utah.edu,36031,1201,113620,T002,23585,24110,21,21,0,true,true
uleef,M09@utah.edu,36032,1201,113620,T004,16500,17000,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,113620,T010,19900,20200,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,113620,T011,16500,17000,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,113620,T001,19900,20200,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
