# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,113623,T003,33135,33435,6,6,0,true,true
uleef,M02@utah.edu,36025,1201,113623,T009,15035,15385,7,7,0,true,true
uleef,M03@utah.edu,36026,1201,113623,T000,26210,26510,6,6,0,true,true
uleef,M04@utah.edu,36027,1201,113623,T008,7500,9350,37,37,0,true,true
uleef,M05@utah.edu,36028,1201,113623,T006,3140,4840,34,34,0,true,true
uleef,M06@utah.edu,36029,1201,113623,T007,15970,16370,8,8,0,true,true
uleef,M07@utah.edu,36030,1201,113623,T005,25465,26265,16,16,0,true,true
uleef,M08@utah.edu,36031,1201,113623,T002,28745,29445,14,14,0,true,true
uleef,M09@utah.edu,36032,1201,113623,T004,18000,19000,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,113623,T010,20800,21400,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,113623,T011,18000,19000,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,113623,T001,20800,21400,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
