# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,113618,T003,13625,17625,32,32,0,true,true
uleef,M02@utah.edu,36025,1201,113618,T009,16240,16865,5,5,0,true,true
uleef,M03@utah.edu,36026,1201,113618,T000,16030,18155,17,17,0,true,true
uleef,M04@utah.edu,36027,1201,113618,T008,17540,18915,11,11,0,true,true
uleef,M05@utah.edu,36028,1201,113618,T006,21560,21560,0,0,0,true,true
uleef,M06@utah.edu,36029,1201,113618,T007,18045,18420,3,3,0,true,true
uleef,M07@utah.edu,36030,1201,113618,T005,10445,14445,32,32,0,true,true
uleef,M08@utah.edu,36031,1201,113618,T002,16115,19615,28,28,0,true,true
uleef,M09@utah.edu,36032,1201,113618,T004,14000,16500,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,113618,T010,18400,19900,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,113618,T011,14000,16500,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,113618,T001,18400,19900,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
