# orders -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,clientDescription
# orders -- end,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
# holdings -- begin,,,,,,,,,,,,,,,,,
account,email,owner,marketplace,session,name,cash,cash__initial,STOCK_2146,STOCK_2146__initial,STOCK_2146__shorts,STOCK_2146__buy,STOCK_2146__sell
uleef,M01@utah.edu,36024,1201,113617,T003,9075,10925,37,37,0,true,true
uleef,M02@utah.edu,36025,1201,113617,T009,11365,12065,14,14,0,true,true
uleef,M03@utah.edu,36026,1201,113617,T000,24235,24285,1,1,0,true,true
uleef,M04@utah.edu,36027,1201,113617,T008,9265,10465,24,24,0,true,true
uleef,M05@utah.edu,36028,1201,113617,T006,21560,21560,0,0,0,true,true
uleef,M06@utah.edu,36029,1201,113617,T007,19575,19575,0,0,0,true,true
uleef,M07@utah.edu,36030,1201,113617,T005,8845,10445,32,32,0,true,true
uleef,M08@utah.edu,36031,1201,113617,T002,19280,20280,20,20,0,true,true
uleef,M09@utah.edu,36032,1201,113617,T004,13000,14000,20,20,0,true,true
uleef,M10@utah.edu,36033,1201,113617,T010,17800,18400,12,12,0,true,true
uleef,M11@utah.edu,36034,1201,113617,T011,13000,14000,20,20,0,true,true
uleef,M12@utah.edu,36035,1201,113617,T001,17800,18400,12,12,0,true,true
# holdings -- end,,,,,,,,,,,,,,,,,
