"account","email","owner","marketplace","session","name","cash","cash__initial","STOCK_2146","STOCK_2146__initial","STOCK_2146__shorts","STOCK_2146__buy","STOCK_2146__sell"
"uleef","M01@utah.edu",36024,1201,113621,"T003",28185,24250,14,21,0,"true","true"
"uleef","M02@utah.edu",36025,1201,113621,"T009",18475,19015,1,0,0,"true","true"
"uleef","M03@utah.edu",36026,1201,113621,"T000",10890,18200,33,20,0,"true","true"
"uleef","M04@utah.edu",36027,1201,113621,"T008",16570,17125,17,16,0,"true","true"
"uleef","M05@utah.edu",36028,1201,113621,"T006",1440,1440,34,34,0,"true","true"
"uleef","M06@utah.edu",36029,1201,113621,"T007",19990,19995,0,0,0,"true","true"
"uleef","M07@utah.edu",36030,1201,113621,"T005",24665,24665,16,16,0,"true","true"
"uleef","M08@utah.edu",36031,1201,113621,"T002",28585,24110,13,21,0,"true","true"
"uleef","M09@utah.edu",36032,1201,113621,"T004",17000,17000,20,20,0,"true","true"
"uleef","M10@utah.edu",36033,1201,113621,"T010",20200,20200,12,12,0,"true","true"
"uleef","M11@utah.edu",36034,1201,113621,"T011",17000,17000,20,20,0,"true","true"
"uleef","M12@utah.edu",36035,1201,113621,"T001",20200,20200,12,12,0,"true","true"
